label,review
1,我要是万圣节这身河童的打扮是不是挺报复社会的[嘻嘻]欧耶！
1,媲美#倾世皇妃#刘连城脖子上的那圈啊[哈哈]
1,那几句是你老听的啊？[嘻嘻]
1,you should get risk，fall forward，yes，fall forward//@美??港??事?: ??典?的季?，可以聆?到各?激?青年人展?美好人生的演?！??@今晚看啥 和@汪冠春 。[鼓掌][鼓掌][鼓掌]
1,大连，我的故乡[爱你]
1,午夜陪失恋的女友聊天，其实她己失恋三年多碰上节日旧伤复发，3小时车轱辘问我：“他送我的东西我还舍不得扔!”我说：“金项链？钻石?当然不扔！”她：“…”我：“至少是个银手镯？珍珠耳环？”她：“……”我：“10块钱3件的假玉总有吧！”她：“MD我恨你!”…现在她又去微信晒老公娃了。[亲亲]
1,"@张译 今天是深圳站签售,预祝深圳站圆满成功!这里有北京站的视频已经出来了,从前面排队开始到后面签售部分基本上是全程记录(中间签字部分不是全程),感谢007为我们留下了这么珍贵的影像记录,配上小太爷那首<稳稳的幸福>的歌声,突然感觉好涌动,爱你们![泪][爱你]"
1,祝我自己生日快乐，健康幸福[鼓掌][鼓掌]
1,背面那么大的空地你不签！非要把签名放到那么个小角落，你到底是多喜欢搞特殊哇。[嘻嘻][嘻嘻]最后说一句，这书是真不赖哇！！@黄爱东西
1,[哈哈]谢谢谢！！！// @oceanfat: OMABENEMEHONG！山神保佑你们。
1,女人的地位在电视剧里真的提高了 //@侯宁:但你肯定知道了啥叫泼妇，还是知识分子泼妇！[嘻嘻]
1,终于定了！不纠结了！[哈哈]
1,//@边疆边吃边说: 薄荷口味 //@赫柏夫人:你是哪座？[哈哈] //@边疆边吃边说:[围观][围观]
1,#昆明市滇菜烹调师、滇式面点师技能大赛#现场，菜品精美吗？[爱你]
1,回复@杨勋923:[哈哈][哈哈][偷笑]@眠琴山房 @黄燎原 @张晓刚 @老虎张 @李冰Art @王易罡 @黑子张骏 @白东亮-小白 //@杨勋923:赞同周叔！支持多进球阿！[鼓掌][嘻嘻] //@周春芽:回复@杨勋923:我对这两个队都木有感情所以他们只要进攻我都支持嘿嘿多多进球[哈哈]
1,回复@品薇小薇:几张连拍里选定的这张，表情不是最好的，但发丝的动感却是最棒的。非常喜欢这个感觉 //@品薇小薇:堪称完美的一张片呀，发丝擦过脸庞的感觉刚刚好 //@那年那月nina:这套白纱我的最爱出现了！感谢黑同学后期，继续发掘美片吧[爱你][爱你] @暴力大婶郭小苒
1,选择多多！你看哪台呢？[嘻嘻]
1,//@神威:[哈哈][哈哈]@多布
1,#微爱# 我们也开始玩微爱啦！[太开心]这是专为情侣设计的甜蜜应用，超有爱！[可爱]情侣专属的聊天工具，逗死人的变音、各种纪念日，还可以记录点点滴滴，俩人的私密空间，有另一半的都来看看吧，超sweet 超好玩！ @应用_微爱 http://t.cn/zjdmdNJ
1,阚哥的菜还是那么炉火纯青呀[嘻嘻]
1,//@半梦半醒遇见你:[哈哈][哈哈][爱你]
1,[鼓掌]//@慧聪餐饮网: @大董大懂 @大董陈丹
1,关于方大师的打假基金和安保基金，罗胖子的这段视频已经说明了全部的问题。这对话太牛X了，把方大师的画皮扒了一层又一层。事实证明，方大师特别怕胖子。[哈哈]
1,我的幸运小双子，走起…[鼓掌]//@蔺小晶:无
1,看那个名字，皇家高管吃的的菜？我跟你学习北京的味道[抱抱] 爱你的咖啡豆27
1,[din看看]//@潘晓琼c: 昨天论坛的高潮[鼓掌][鼓掌][鼓掌]
1,穿马靴的女孩子最帅气了！[哈哈]//@藤崎上海商务咨询: 虽然不是第一个，但很感谢MM对活动的支持！[爱你]
1,#可可成长#你是否认为手工是孩子和妈妈的事情？以前可可学校有手工作业几乎都是让我陪可可完成。这次的拉比盒子手工让可爸也乐于参与，怪物也疯狂的主题让孩子和我们都以好奇的心态在创作，可可自己做了个魔法棒，动不动给我们变魔术，只是她变魔术的时候我们需要闭上眼睛。[哈哈]@拉比盒子 @白松0
1,我最最亲爱的老妈明天生日，也就是7.1哦，哇，实在太伟大了，到处唱红歌，都是在为她庆生。生日快乐，妈妈，女儿永远爱你！！！童鞋们，也一起祝我妈妈生日快乐吧，嘻嘻嘻！！！@雪后春天W [鼓掌] [蛋糕] [爱你] [心]
1,"Oh,cant you see it,baby,Youve got me going crazy?哦，宝贝，难道你不懂，你已使我发疯？------ Right Here Waiting 此情可待~[爱你]【私享穿衣顾问微信：FashionTalent33 】"
1,某人说改变总是好的，若生活总是可预见性的发展，多无聊阿。我接口，是的是的，就像紫薇的台词：我娘想了一辈子，等了一辈子，恨了一辈子，怨了一辈子。但是仍旧感激上苍，让她有这个可想可等可恨可怨的人。否则生活会象一口枯井，聊无生趣。某人眼睛一亮，朝我眨眼说，哦哟，我们频道接上了！[哈哈]
1,不能再萌啦~[太开心][爱你]@全球潮宝宝
1,kao新年又添新玩儿意~~试试[哈哈]
1,//@蒋宠0925: //@兔子不不不：//@张馨予FISH:[鼓掌] // @梵彩吉祥 :[围脖][可爱][可爱][可爱]阿弥陀佛！！！！
1,[哈哈][哈哈][带着微博去旅行][神马][浮云]
1,明显喝麻了，字都写错了@薇宝贝05 ，还有个写露里露的@熊熊826 ，要不要这么得瑟啊？衬衣派对？得瑟啥啊？ //@薇宝贝05: @甘露sabrina 在哪紫禁胡同 //@熊熊826:露露在哪里啊？露露在哪里？露里露在那帝都的大街小巷里[哈哈][哈哈]@薇宝贝05 @?晨Dido @喻小倩Gloria @环球宝贝佳
1,我在这里: #板长寿司(北京apm店)#好久没见@悲催的服务生 ，和@卖男孩的胖火柴 一起宴请她[哈哈][哈哈] http://t.cn/z0sqVnL
1,哈哈哈 //@??于: 该！哈哈哈[哈哈][围观]
1,我发现开会是我喝水最多的时候，平时完全不记得[熊猫]我要说，开会对听会人员真是学习和养生的好机会啊，哈哈哈[哈哈]#欣爱的工作##欣在自说自话#
1,"#说出你心中的六星级酒店印象#必须是50平以上/间,直径两米的大圆床[哈哈]三套可替换的遥控窗帘随心所欲+玻璃飘窗,室内360°全景浴缸+健身房,360°全景中西餐厅+酒吧,爱马仕的个人用品,景泰蓝茶具@北京有个老顽童 @赵小朵918 @蝴蝶幽兰V 你们说，还差啥？请补充[笑哈哈]@唐拉雅秀国际酒店及度假村"
1,今天的遭遇真可谓丰富了我的人生经历，嗓子都喊哑了，太锻炼人了！总结几点：1，我们要依法办事，合同法能保障我们的权益。2，男人，请管好你的女人。如果你喜欢受气请把她拴在家里咆哮，不要放出来乱咬人。3，千万不要欺负老实人！亲爱的@万蒂妮 ，感谢你陪我一起成长[爱你]
1,哇！走起！ //@邹韵在花生屯:走吧，去看美香的baby吧~~[哈哈][哈哈][嘻嘻][嘻嘻]@我与西原 @一二三起飞 @安静de萌 @牛爱自由
1,有点意思，4年一转眼就过去了[嘻嘻]
1,高端显大气。[抱抱] //@安猪安心做猪: 转发微博
1,Happy Halloween!!![抓狂] [晕] [嘻嘻]  at Ciao
1,解析度可以啊……//@Kidult刘岩:剧透一下~~~[嘻嘻]//@摄影之友孔月: 印刷出来的效果更值得期待~！随刊赠送“诺基亚808手机完全手册”摄影画廊+实战技巧+真机评测！
1,熊孩子悄悄跟小编说：“这真的是熊孩子的忠实拥护者！” 感谢小伙伴支持歌诗达邮轮~[抱抱]
1,谢谢，你支持的是咱妈吧[爱你] //@程程-程小佳:支持菊儿妈[可爱][鼓掌] //@菊儿小枣:感谢对咱家的报导，说得真好，来北京民居和老北京人一起用餐的赶脚[爱你]欢迎常来
1,#嘻哈包袱铺2013天津站#走起来[抱抱][太开心]
1,[嘻嘻] //@图书策划人红嵋:[哈哈]@炒着牛肉喝小酒 @南极小七 @有熊来了 //@咱们一起去旅行: 好看，复古，有特点！[鼓掌]
1,part 2 pour LA FETE LUMIERE @桃?希 [嘻嘻][围观]  #美图秀秀Android版#
1,@晋虹 赶紧叫肉肉学习一下//@台词丶音乐丶电影: 吃货神马的太没底线了[哈哈]
1,//@李彬: @焦恩俊Vincent @安琥 @高虎 @林依轮 @刘亚津 @巩汉林 @柯以敏mindy @戴军 @花儿大张伟 @雪村 @常宽 @吴宗宪 @刘仪伟 陈创，周晓欧，刘昊明，尹相杰谢谢你们在＜两个人的江湖＞里的明星支招，谢谢你们对我李老头的支持！[哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][耶][耶][握手][握手]
1,我的尼基塔呢//@斯夫-K:[爱你]
1,?想到是肯德?坐得?翁利。。。[哈哈]
1,北风刮，那个雪花飘！啷哩个啷哩个啷哩个啷，，[太开心][太开心][太开心] 我在:http://t.cn/zjSla2L
1,这是肿么了呢？表情是亮点！[哈哈] 为什么大家都这么好戏呢？因为两大演技影帝，两位青春偶像来了！[鼓掌] 孙红雷、吴镇宇、朱梓骁、张睿，加戏份十足的快乐家族，本周六晚，太有戏了！ [奥特曼]
1,[哈哈]笑死人了！ //@莱德赵克强:[哈哈]//@垂直的风: [哈哈][哈哈]//@敏奇敏奇: [哈哈]
1,?一直想要的Ipad Mini昨晚作为惊喜出现了[鼓掌][鼓掌][害羞]……他说一定要等到那什么Retina屏（其实我也听不懂[汗]）……不过，惊喜中的惊喜是――这是专属Winny的惊喜? ……[爱你][害羞][害羞]
1,哈哈，右边那个瘦子[嘻嘻]@魏鹏_君为红颜坠 //@那敢情好了:右边那个瘦子，真人不露相，吃完说，半饱儿。2分半7个汉堡[good]
1,毛里求斯离留尼旺非常近哦~~可以走连线~~[笑哈哈] //@留尼旺旅游局: 好消息，我们的宣传手册也可以在网站上下载啦[嘻嘻]//@留尼旺旅游局: 留尼旺的漂亮风景视频，大家也可以上我们的网站观看 www.nihaoliuniwang.com
1,此刻黄山[可爱]美丽云海，可遇不可求！图片来自黄山导游。
1,听着旋律，就会和着唱，广院的校歌，偶不是自夸，真的是很好听，有木有[鼓掌]新学期要开始了，小童鞋们，一定要珍惜春光啊，虽然，现在是秋天[偷笑]//@广院胡芳: 年轻的白杨!心中的广院!
1,//@晓玲LI:Mark // @不怕开水烫的猪 :老板您就给我个回报国家的机会吧[哈哈]
1,路遇警察抓小偷，气势太勇猛！[鼓掌]
1,@布波麦杆 童鞋上海附近三天左右有哪里好玩的？如果有短途出去玩的计划也可以@我是_老李 ，李童鞋也爱玩并会玩[哈哈]
1,排名第一~我很欣慰~~恭喜恭喜 //@侯京健rockyhou:终于告一段落，感谢所有亲们的支持和帮助。这也是我们新航线的开始，愿八星在海可以发挥出自己更多的光辉。加油！再次感谢大家，还有我的可爱健谍们[馋嘴][爱你][爱你]
1,分享 分享！！[亲亲][爱你]
1,你本来也不胖啊[爱你]
1,是的，在悉尼！悉尼的寒冬！[得意地笑][玩去啦]//@周欣怡Y: 在澳洲吗？[嘻嘻] //@ABC袁祖文:回复@会说话的绵羊:晚上9点气温还是12度，不算太冷吧？ //@会说话的绵羊:回复@ABC袁祖文:您那边天气越来越冷咯。 //@ABC袁祖文:逝去的吻？
1,很壮观 韩国做营销 做的不错啊//@法新社dennis: [太开心]
1,[嘻嘻] //@王小磊_Sean海外婚纱蜜月摄影:欢乐小讲堂 呵呵 //@活着活着就明白了: @猜火车的Jake @拆火车的Cherry @deartom @春天的双鱼789 @DJ雷娃娃 @dongfoto @DZ_DESONZ @到阳光下面来 @电影人晶晶贾 @董小慧Demi @崔小嘴 @多肉森活馆 @多肉植物控 欢迎大家来！帮忙转发哦?[嘻嘻]
1,[嘻嘻]搞笑！ //@林兵-V:无
1,哪?搞的？原?你真在推牛。[鼓掌]
1,祝培训顺利，欢迎下次光临雅阁集团成员酒店[嘻嘻]
1,自己！！！[哈哈] //@精彩电影:你想到了谁？[偷笑]
1,//@Sunflower_Isa: [哈哈]//@Wennnnnnn惠雯: 转发微博
1,我就喜欢天空~[可爱]//@一块去旅行: 一直觉得喜欢天空的孩子内心都很善良~
1,都是美女记者，差别咋那么大呢！有人靠实力抢话筒，有人靠补妆抢镜头~~ //@多拉A蚊: //@中国之声罗厚: //@中国之声雨亭:这张清楚！再次转发支持侯艳，呵呵[嘻嘻]
1,加州，中国第32个省！[哈哈][哈哈]
1,我还以为剪头发了呢[嘻嘻]
1,选择伴侣不仅是选择一个人，更是选择一种生活方式。@芝小仙 谢谢亲爱的[爱你]
1,#我的午餐# 自制寿司，味道还不错！[可爱]
1,晚上来到衢州三头一掌吃饭，上海女孩@周斌YOHOME 的妹妹在北京的店，美味地道，清华西门向北200米。鸭翅相当不错。[鼓掌][鼓掌][鼓掌]
1,//@坛太一-健气受: [呵呵] //@仁王?治--:[可爱]//@坛太一-健气受:恩~【抱抱】~乖~小吕治 //@仁王?治--:[抱抱]//@坛太一-健气受:恩~乖【摸头】~不哭了哈~这个不一定准的~ //@仁王?治--:[可怜]叔叔//@坛太一-健气受:啊~~这个肯定有不准的啦~不要伤心啦~ //@仁王?治--:[伤心]不?不?
1,前些时候去一政府部门看一朋友，朋友居然说你到二楼咖啡厅等我，听他这么说我懵了好一会儿：政府大楼里有咖啡厅吗？没想到的是那咖啡厅的咖啡比我在其他咖啡店里喝的咖啡要好喝的太多了。 心想为了这咖啡，我也要多找机会去看他。[哈哈]
1,何必呢，还会再爱的，永远不要错误的估计自己犯傻逼的能力。[哈哈][哈哈]
1,没看出来，这货还好这口啊！[哈哈]
1,[哈哈]裤带到胸部 //@MRLiiiiiiii://@阿土伯伯伯伯伯伯伯伯伯:哈哈哈哈哈哈哈哈哈笑死我了
1,可爱滴宝贝，小吃货一枚哦~[嘻嘻]
1,对了，得感谢这半个月来打全五分的买家们，你们让我的动态分上升了，我都记在心里了。过年时会收集些好东西在以后你们的包裹里悄悄送上。[亲亲]
1,[嘻嘻] //@郭德纲:感谢兄嫂大力支持，回头我请您吃茶叶蛋！ //@于谦:v脸的澳洲薰衣草小熊，补水的波碧水。@郭德纲  @王惠的世界 您这两款产品的针对性太强，我就不发照片了！[哈哈]
1,放一组冬天拍的雪景，会不会凉快点？对了，听说还有个办法，觉得太热，就思念一下心底深深喜欢的那个ta，想着想着，心就拔凉拔凉滴了。。。[雪][雪][雪人][哈哈]
1,快开始咯！[嘻嘻][嘻嘻][嘻嘻]
1,CCTV9最近播的纪录片【味道中山】很不错，比春节期间的【味道】好太多了，看来潮汕 顺德 还要加上中山[嘻嘻] 我在:http://t.cn/8FTSXer
1,oh my holly crap![爱你]
1,[哈哈][哈哈]明天当然不是末日，大家都来九江吧！ //@老?在路上: 如果明天不是末日，那么你一定要来美丽的九江哦
1,还是真事？[偷笑][偷笑][偷笑] //@航旅纵横:#清早打机血#事后记者打电话到机场，澳洲航空对此事件拒绝评价[哈哈][哈哈]戳中笑点啊！
1,"~~~来凑热闹 JUJI 家的《空瓶计》 [偷笑][偷笑][偷笑][偷笑]，最好用的洗颜法宝，没有之一~~~~[嘻嘻][嘻嘻][给力],一定更多研制更舒心的好产品，加油昂[亲亲][偷笑][偷笑]@@独立配方师_JUJI"
1,"[鼓掌]//@蜗蜗游官方微博：全国6大出发城市：北京￥3,760起、上海￥3,460起、杭州￥3,530起、成都￥3,480起、西安￥3,560起、重庆￥3,180起。如选择2晚ClubMed+1晚入住桂林市区或阳朔指定5星酒店，品质不减、价格更实惠。"
1,@熙熙符符 @Flora木木熊 @顾商游 人家做到了[鼓掌]
1,哈 亲们 一早喝完早茶 我要做海鲜大餐了[江南style] 一大早 馋死你们[哈哈] [哈哈][哈哈][馋嘴][馋嘴][太开心][太开心]
1,回复@我爱满堂彩:加油?(^ω^)?这肯定是小菜一碟[嘻嘻][给力][围观]2013年再次到我爱满堂彩大放异彩[嘻嘻] //@我爱满堂彩:我们目标是破2 //@喜剧男人组合:必须再次支持啊，听说收拾都破一了[嘻嘻][给力][围观]@MC少枫 @光影下的丑角
1,#国庆嘉年华#这一家人刚到，正在从车里卸东西，瞧他们这一家子，老老少少全都来露营公园度假过节[嘻嘻] 欢迎各位来露营公园露营度假[微风]
1,哎呀~这是大曾最开心的时刻(^?^)/终于看到比我还胖的啦[嘻嘻]@嘻哈包袱铺官方微博
1,有精力的女人最有魅力。。。。 //@王悠:回复 @久哥赶潮:这几张照片分别拍摄在07、08、09和10年，哈，刚发现的！也是个成长的过程！ //@久哥赶潮:回复@王悠:哦~ 三年完成了一次蜕变啊！07年的还略带一点点青涩，到了10年就升华了。[爱你] 呵呵呵 //@王悠:转发微博
1,舟舟！快管管我这头杂草吧！[哈哈][哈哈][衰] //@马丽的围脖:开店啦~~恭喜，改天带我认门[可爱]//@海毅dorange: 最专业、上进的造型师！必须支持！朋友们，欢迎预约哦！
1,我们张江的樱花也开了！这张感觉满日式的[哈哈]@dai_dai_dai_dai
1,[嘻嘻]@美食杰网@下厨房@新文化网美食 @十全菜谱的美食心情 @豆果网
1,感谢@刘杨刘杨刘大杨 支持推荐！[耶][太开心]
1,你们那小时候也这样？必须是70后才有的感受。[哈哈]
1,感谢各位积极参与#“新”旅程#的直播转发活动，恭喜@我要做努力好孩子 @榛诗涵 @Lydia-V-Wen 获得新西兰明信片，请于12月27日前私信邮寄地址，再次恭喜[鼓掌]！未获奖的童鞋敬请关注下期活动[哈哈]
1,主人知道了，跪安吧[嘻嘻]
1,@哥伦比亚咖啡LHJ 原来你去三号院，和翟副主任喝酒喝多了，还尼玛吐血了。丢人[哈哈][哈哈]
1,@水木锦堂铁板烧 2010年知道的这个品牌一直没去过，今儿来东大桥新店吃下。蛋挞巨好吃！芝士扇贝！@京城美食探店 说的真没错儿[爱你]原来没吃对地方，几经放弃了铁板和寿司，现在又重拾兴趣。肉类也很鲜嫩。第4张照片是哥儿仨@贝勒orz 大胃王在加单，@靠谱吃货 大师在拍片儿 http://t.cn/z8ARpFN
1,咱们去找找[嘻嘻]@ilovemint @孤独根号3的快乐生活 @Events成浩  //@韩国旅游发展局微博:这家店的甜品超级赞，一定要试试，之前介绍过他们家的柿子刨冰，真叫一个赞~~ 味道香甜、奶香浓郁、口味纯正！[赞][馋嘴]
1,回复@钞票打到卡里:小白，给卡号，我把饭直接打你卡里。哈哈 //@钞票打到卡里:求蹭饭。。。[太开心][太开心][太开心]
1,写得不错！欣赏！[赞] //@紫燕雅然:写的太漂亮啦！欣赏收藏...[鼓掌][鼓掌][鼓掌][赞] //@一成china:回复@紫燕雅然:谢谢鼓励！ //@紫燕雅然:蘸墨挥毫一气成，行云似水醉轻风。龙飞凤舞脱俗韵，雅致清新纸上生。 //@一成china 的照片很棒(来自专辑 微博配图)，推荐给大家！ http://t.cn/zW5bxkm
1,[鼓掌] //@王超irwin:摘录到《吃什么很重要》 http://t.cn/zYDz56F
1,@时间的渣渣  生日快乐[蛋糕][兔子][礼物][鼓掌]
1,super photo![太开心]pretty lady!
1,#每日明信片# 马年第一枚！是来自百度旅游的小伙伴们在全国各地为你专门寄出的新春祝愿~ [哈哈] 百度旅游让旅行更简单，我们一直在努力！新的一年，就是要让你能玩得更好！新年快乐~~~
1,锂电池那款已在淘宝搜到@黄珏JJ 要500+[可爱] //@LHM刘姐:@VickyWang-粤莹
1,回复@钟丽缇Christy:[?你][?你][嘻嘻][太?心][鼓掌] //@钟丽缇Christy:Hey Beautiful [花心] well done [做鬼脸] hope to see you soon ! Take care [爱你]
1,今晚大本营独家披露超级明星团的@电影快乐到家 首映全纪录[太开心]文体影视歌巨星齐聚！众多明星点评精彩放送！[鼓掌]到底观影大咖们会怎样评价？竟然有一位偶像歌手总结说，来影院看《快乐到家》要带尿不湿？[偷笑]大家猜猜这位偶像歌手到底是谁？如果是你观影最想带上什么？快来秀你的创意吧！[思考]
1,【#超级笑星#微直播】当夫妻俩斗嘴的时候~千万不能去劝架[可怜]~否则~劝架的后果就是和铁锅@郭金杰 教练一样~被背下去啦~[哈哈]
1,//@管筝Ian: 无限期待！[鼓掌] //@Jacob嘉可伯:故事随时在发生，不固定的角色拥有无限的可能性。生活，总有新姿态！好友@?正道 导演@佟丽娅 主演微电影#mian由你想象#奇艺高清版绚烂上线！@李孟夏 @管筝Ian @行走40国 推荐给你们！[围观]
1,7日游的团走稻城亚丁[嘻嘻]//@小罗: 详情咨询：小罗 QQ：2533056233 电话：13541059047
1,"童鞋们，晚安[爱你][爱你]第一次玩""杀人游戏""到这么晚，人多好欢乐[嘻嘻]祈祷明天能看到@太姥山风景名胜区 的曙光吧，相信#奇迹会有的#对吧?@新鲜旅厦门"
1,iPhone5表示向4哥学习[做鬼脸][鼓掌]
1,你真是的，人家同意你揣回家了吗[哈哈]
1,@噢咿噢唱歌岛-OYEEO 压缩饼干[嘻嘻]
1,＜勇敢的心＞是我最喜欢的一部外国英雄电影，中国的是＜董存瑞＞，推荐小孩儿们多看几遍！[鼓掌]
1,[哈哈]天使也馋肉//@袁道之:是天使留给谭总的礼物！
1,回复@心灵的归宿80:哈哈哈，辛苦大家了！但是旅途中没有付出就没有快乐呀。[哈哈][哈哈] //@心灵的归宿80:就是欣赏美景的同时，这季节付出的就是黑晒、晒黑啊。[挤眼] //@九江旅游杜少华:此次“跟着课本游九江”活动反响巨大，微博微信转发量超多！[哈哈][哈哈]@江西风景独好
1,感谢各位大湿携手打造全新#蕾女#，此图名为：闷骚的鸵鸟[亲亲] //@徐阳photographer:[呵呵]//@AliciaLee李坤: 这个背这个图没修片前就把我惊艳到了//@徐阳photographer:更激情。。[哈哈][哈哈][哈哈]//@张艺潇东田造型:期待我们更激情的再次合作！
1,[鼓掌] //@韩哲Colin: 活动挺好，下次再去交流
1,继续有奖竞猜！还是这位小盆友，竟然出现在比赛现场了?猜猜这位年龄最小的选手的年龄，有机会获得骑行服或骑行水壶噢?[哈哈][哈哈][哈哈]
1,已经破万了 还差一个愿望！继续努力！加油哈@李创ALEX [鼓掌]干吧爹！[?力]
1,[心] //@墨墨二?: //@xxhhcc: 预告片终于公开了[嘻嘻]
1,真洋气 //@八零后朋克小四:@郭小晓 郭老师，你结婚也得来一个这个吧。//@全球流行风尚: 和挚爱约定终身一同携手迈向幸福的未来~好美[爱你]
1,[good]//@天娱传媒: #童话二分之一#昨晚收视率全国同时段第二名哦！[太开心] [鼓掌] @??甯 @hi朱梓骁 @李浚赫 @iMe刘美含Mikan @何炅 @戚薇 @至上励合李茂CaeSaR @张翰 @郑爽吧 @孙菲菲 @李欣汝 @付辛博 @至上励合张远 再接再厉！大家一起怀挺，怀挺！！！[好爱哦]
1,回复@nini8491:好滴，下次来北京，可记得到聚点尝尝哦，聚点一如既往的欢迎哦。[爱你] //@nini8491:回复@聚点串吧餐饮:不客气? 好好吃[赞][赞] 我马上回上海拉！ 有机会再来[爱你] //@聚点串吧餐饮:大家吃的开心就好哦。谢谢您滴支持
1,丰富多彩的英语培训，既让大家学习了英文，又娱乐了身心，大家学起来就更起劲了！~[鼓掌]
1,"忙里偷闲,自恋一下[爱你]。"
1,#Day 25# 知道啥是享受美食到无比专注的忘我境地？知道啥是在美食面前不顾形象的大快朵颐？知道啥是上一秒还在使出吃奶的劲，下一秒就呼呼睡着？ 请看每次吃饱喝足后的小宝石 。。。Let me show you! [嘻嘻][哈哈][偷笑] http://t.cn/zl8EgNk
1,准点下班，明天各位有好吃的了！[嘻嘻][嘻嘻][嘻嘻]
1,回复@行尸:话说，我过去有个习惯，就是问人家的网名是怎么来的，什么意思。其实我一直想，行尸，这名字，一定很有故事，一定是因为爱情，后来没了，就变行尸走肉了……今天我突然想到了，这是一个励志的网名，行尸啊，各位，走肉啊，怪不得你那么瘦，是和网名有关系么？ //@行尸:[哈哈]
1,"#周一心情记#周一,你的心情怎样? 奋斗版。新的一周,新的开始,又要开始好好奋斗啦！ 周一招谁惹谁了，不要老拿周一说事，没有周一，哪来的周末啊[黑线]进入9月，天凉快了，天这么好，恰逢开学，是个好日子，值得高兴！[嘻嘻] 详情:http://t.cn/zHGBWYt"
1,回复@?嘉宛:[哈哈]基本上...写作的，都是病人。比如我整天头头是道讲身心灵，就是久病成良医也。 //@?嘉宛:如果他?是基督徒，或有一人是基督徒，或真正成熟、?容、彼此有?，那就???。
1,这叫距离产生美！[哈哈]
1,今天参观了＂图书馆＂，设计的太好了，赖着不想走[偷笑]喝了东方美人茶，觉得好嗨心。喜欢这种拜访，聊聊天，喝喝茶，喜欢大朋友@梦回伦坡拉 超级正能量的发送者，主要是又相信爱情了，相濡以沫，一起牵手到永远，这些都是真实的，爱你们呦！[爱你][爱你]@白大省 @公一兵
1,[哈哈]//@王颖0007: [哈哈]小崔开始辟谣
1,明天见咯[鼓掌]//@鹏飞冥冥: @龙泽古今磊@郑忠阳v@烧烤学硕士@粥粥游@哈_尔_滨@五岳论坛@五岳达人语录@武圣教主@午夜的阳光奇奇@全图解@请叫我背包侠
1,这是只有在纽约才会发生的[嘻嘻] @作家崔成浩
1,高大厨忙乎中[嘻嘻]
1,[可爱]第一次有客户记录我的工作状态，虽然昨天姓错了一小会儿[偷笑]但是我非常轻松愉快的一个下午[握手][落叶]
1,@粽子皮_16n @钟Sir-- @海岩-sea  //@侯???:@姗姗大王 宝宝免疫力下降的4种原因，准妈妈爸爸们为了孩子快点来学习吧！！[亲亲]
1,诶呀，所有被盗的车都上过锁，所有离婚的夫妇当年都摆过50桌，毛主席也没说过这么经典的语录呀/@云潇: 所有被盗的车都上过锁，所有离婚的夫妇当年都摆过50桌――――你修好片后，请把这句话放上照片，图文并茂的发给你的客户嘛，加量不加价，友情赠送。。。。[哈哈]
1,回复@那是春天的一棵树:嘿，看到了!不错喔[给力][鼓掌]今晚私信回你 //@那是春天的一棵树:你好，刚在网上看了你们的招聘启事，真心想加入你们的团队。我毕业两年，身体棒，做事也挺踏实，多次自己背包出游，能独立采访写作。对此，写了个博文，希望你白忙之中抽出时间看一下。谢谢。http://t.cn/zOm1Vd
1,显摆下昨天收到的生日礼物[酷][偷笑][太开心]
1,小博女画的面具，要是俺肿那几天画好就好了，戴着这个出去好歹也是酷，肿着出去就是吓人了[哈哈]
1,#西江美食#想要问问你敢不敢，像我这样为辣痴狂。想要问问你敢不敢，再来西江吃脆肠[嘻嘻]
1,宜家买的大瓦？很给力哦[哈哈][给力]@翌晨爸 @Ciky的角落
1,S7B9[嘻嘻]//@一个闲人的小屋: H11N13//@橘子洲头2011: [笑哈哈]//@必须认识自己: 不要让病毒扩散开来//@一个闲人的小屋:有点病的感觉.
1,[馋嘴][馋嘴][馋嘴][哈哈][哈哈][哈哈]吃饭，吃饭……[围观]
1,为什么不能说？当然完全绝对能说！亲您的陈述我们不会作为呈堂证供的[哈哈][哈哈]
1,同时欢迎各公司年会都请你去听！//@科尔沁夫: 各公司歌王歌后们，年会上唱歌不时髦啦，要去给我唱才牛逼！[嘻嘻] //@勇敢的马:公司歌神大会战，看看谁能成为CBD办公室麦霸大明星! @优酷网 播出赛事，评委@科尔沁夫 @吴向飞 @贺冰新国际教学法 把关，12月-1月，欢迎去 @麦乐迪KTV朝外店 现场观战！
1,可以看到韩国当地的美食，在北京可以尝到韩国正宗的味道。亲爱的贵客 如果有兴趣与SSAM 零距离沟通[心] @韩食财团 //@Andrew爱美食: @ssam北京 @拜金小豆 @我想说真话- @Style-Cafe 终于开播了！大家别忘记看噢！[嘻嘻][嘻嘻][嘻嘻][嘻嘻]
1,艾玛艾玛…转起… //@嘻哈包袱铺官方微博:[给力][鼓掌][鼓掌]转起
1,[哈哈]//@山脚寒树: 好教材//@EK刘半仙717: 收藏，好实用啊！有了这个，我的英语会更好的！ //@哲言心语:英语再烂的人，看了这个也应该学会英语时态了。
1,#我在江苏卫视跨年#[嘻嘻]@义潮妈妈
1,换个角度说说说呗：和老公吵架赢的，老公工作繁忙了；对老公冷淡的，老公上夜班了；不给老公零花钱的，老公有小金库了；不让老公开心的，老公潇洒的很……[哈哈]
